time(s);battery;obc;eps;communication;sdatf;slp;smdh
54631;2,4224966;ALERT;On;Receiver;Off;Off;Off
54632;2,4224966;ALERT;On;Receiver;Off;Off;Off
54633;2,4224966;ALERT;On;Receiver;Off;Off;Off
54634;2,4224966;ALERT;On;Receiver;Off;Off;Off
54635;2,4224966;ALERT;On;Receiver;Off;Off;Off
54636;2,4224966;ALERT;On;Receiver;Off;Off;Off
54637;2,4224966;ALERT;On;Receiver;Off;Off;Off
54638;2,4224966;ALERT;On;Receiver;Off;Off;Off
54639;2,4224966;ALERT;On;Receiver;Off;Off;Off
54640;2,4224966;ALERT;On;Receiver;Off;Off;Off
54641;2,4224966;ALERT;On;Receiver;Off;Off;Off
54642;2,4224966;ALERT;On;Receiver;Off;Off;Off
54643;2,4224966;ALERT;On;Receiver;Off;Off;Off
54644;2,4224966;ALERT;On;Receiver;Off;Off;Off
54645;2,4224966;ALERT;On;Receiver;Off;Off;Off
54646;2,4224966;ALERT;On;Receiver;Off;Off;Off
54647;2,4224966;ALERT;On;Receiver;Off;Off;Off
54648;2,4224966;ALERT;On;Receiver;Off;Off;Off
54649;2,4224966;ALERT;On;Receiver;Off;Off;Off
54650;2,4224966;ALERT;On;Receiver;Off;Off;Off
54651;2,4224966;ALERT;On;Receiver;Off;Off;Off
54652;2,4224966;ALERT;On;Receiver;Off;Off;Off
54653;2,4224966;ALERT;On;Receiver;Off;Off;Off
54654;2,4224966;ALERT;On;Receiver;Off;Off;Off
54655;2,4224966;ALERT;On;Receiver;Off;Off;Off
54656;2,4224966;ALERT;On;Receiver;Off;Off;Off
54657;2,4224966;ALERT;On;Receiver;Off;Off;Off
54658;2,4224966;ALERT;On;Receiver;Off;Off;Off
54659;2,4224966;ALERT;On;Receiver;Off;Off;Off
54660;2,4224966;ALERT;On;Receiver;Off;Off;Off
54661;2,4224966;ALERT;On;Receiver;Off;Off;Off
54662;2,4224966;ALERT;On;Receiver;Off;Off;Off
54663;2,4224966;ALERT;On;Receiver;Off;Off;Off
54664;2,4224966;ALERT;On;Receiver;Off;Off;Off
54665;2,4224966;ALERT;On;Receiver;Off;Off;Off
54666;2,4224966;ALERT;On;Receiver;Off;Off;Off
54667;2,4224966;ALERT;On;Receiver;Off;Off;Off
54668;2,4224966;ALERT;On;Receiver;Off;Off;Off
54669;2,4224966;ALERT;On;Receiver;Off;Off;Off
54670;2,4224966;ALERT;On;Receiver;Off;Off;Off
54671;2,4224966;ALERT;On;Receiver;Off;Off;Off
54672;2,4224966;ALERT;On;Receiver;Off;Off;Off
54673;2,4224966;ALERT;On;Receiver;Off;Off;Off
54674;2,4224966;ALERT;On;Receiver;Off;Off;Off
54675;2,4224966;ALERT;On;Receiver;Off;Off;Off
54676;2,4224966;ALERT;On;Receiver;Off;Off;Off
54677;2,4224966;ALERT;On;Receiver;Off;Off;Off
54678;2,4224966;ALERT;On;Receiver;Off;Off;Off
54679;2,4224966;ALERT;On;Receiver;Off;Off;Off
54680;2,4224966;ALERT;On;Receiver;Off;Off;Off
54681;2,4224966;ALERT;On;Receiver;Off;Off;Off
54682;2,4224966;ALERT;On;Receiver;Off;Off;Off
54683;2,4224966;ALERT;On;Receiver;Off;Off;Off
54684;2,4224966;ALERT;On;Receiver;Off;Off;Off
54685;2,4224966;ALERT;On;Receiver;Off;Off;Off
54686;2,4224966;ALERT;On;Receiver;Off;Off;Off
54687;2,4224966;ALERT;On;Receiver;Off;Off;Off
54688;2,4224966;ALERT;On;Receiver;Off;Off;Off
54689;2,4224966;ALERT;On;Receiver;Off;Off;Off
54690;2,4224966;ALERT;On;Receiver;Off;Off;Off
54691;2,4224966;ALERT;On;Receiver;Off;Off;Off
54692;2,4224966;ALERT;On;Receiver;Off;Off;Off
54693;2,4224966;ALERT;On;Receiver;Off;Off;Off
54694;2,4224966;ALERT;On;Receiver;Off;Off;Off
54695;2,4224966;ALERT;On;Receiver;Off;Off;Off
54696;2,4224966;ALERT;On;Receiver;Off;Off;Off
54697;2,4224966;ALERT;On;Receiver;Off;Off;Off
54698;2,4224966;ALERT;On;Receiver;Off;Off;Off
54699;2,4224966;ALERT;On;Receiver;Off;Off;Off
54700;2,4224966;ALERT;On;Receiver;Off;Off;Off
54701;2,4224966;ALERT;On;Receiver;Off;Off;Off
54702;2,4224966;ALERT;On;Receiver;Off;Off;Off
54703;2,4224966;ALERT;On;Receiver;Off;Off;Off
54704;2,4224966;ALERT;On;Receiver;Off;Off;Off
54705;2,4224966;ALERT;On;Receiver;Off;Off;Off
54706;2,4224966;ALERT;On;Receiver;Off;Off;Off
54707;2,4224966;ALERT;On;Receiver;Off;Off;Off
54708;2,4224966;ALERT;On;Receiver;Off;Off;Off
54709;2,4224966;ALERT;On;Receiver;Off;Off;Off
54710;2,4224966;ALERT;On;Receiver;Off;Off;Off
54711;2,4224966;ALERT;On;Receiver;Off;Off;Off
54712;2,4224966;ALERT;On;Receiver;Off;Off;Off
54713;2,4224966;ALERT;On;Receiver;Off;Off;Off
54714;2,4224966;ALERT;On;Receiver;Off;Off;Off
54715;2,4224966;ALERT;On;Receiver;Off;Off;Off
54716;2,4224966;ALERT;On;Receiver;Off;Off;Off
54717;2,4224966;ALERT;On;Receiver;Off;Off;Off
54718;2,4224966;ALERT;On;Receiver;Off;Off;Off
54719;2,4224966;ALERT;On;Receiver;Off;Off;Off
54720;2,4224966;ALERT;On;Receiver;Off;Off;Off
54721;2,4224966;ALERT;On;Receiver;Off;Off;Off
54722;2,4224966;ALERT;On;Receiver;Off;Off;Off
54723;2,4224966;ALERT;On;Receiver;Off;Off;Off
54724;2,4224966;ALERT;On;Receiver;Off;Off;Off
54725;2,4224966;ALERT;On;Receiver;Off;Off;Off
54726;2,4224966;ALERT;On;Receiver;Off;Off;Off
54727;2,4224966;ALERT;On;Receiver;Off;Off;Off
54728;2,4224966;ALERT;On;Receiver;Off;Off;Off
54729;2,4224966;ALERT;On;Receiver;Off;Off;Off
54730;2,4224966;ALERT;On;Receiver;Off;Off;Off
54731;2,4224966;ALERT;On;Receiver;Off;Off;Off
54732;2,4224966;ALERT;On;Receiver;Off;Off;Off
54733;2,4224966;ALERT;On;Receiver;Off;Off;Off
54734;2,4224966;ALERT;On;Receiver;Off;Off;Off
54735;2,4224966;ALERT;On;Receiver;Off;Off;Off
54736;2,4224966;ALERT;On;Receiver;Off;Off;Off
54737;2,4224966;ALERT;On;Receiver;Off;Off;Off
54738;2,4224966;ALERT;On;Receiver;Off;Off;Off
54739;2,4224966;ALERT;On;Receiver;Off;Off;Off
54740;2,4224966;ALERT;On;Receiver;Off;Off;Off
54741;2,4224966;ALERT;On;Receiver;Off;Off;Off
54742;2,4224966;ALERT;On;Receiver;Off;Off;Off
54743;2,4224966;ALERT;On;Receiver;Off;Off;Off
54744;2,4224966;ALERT;On;Receiver;Off;Off;Off
54745;2,4224966;ALERT;On;Receiver;Off;Off;Off
54746;2,4224966;ALERT;On;Receiver;Off;Off;Off
54747;2,4224966;ALERT;On;Receiver;Off;Off;Off
54748;2,4224966;ALERT;On;Receiver;Off;Off;Off
54749;2,4224966;ALERT;On;Receiver;Off;Off;Off
54750;2,4224966;ALERT;On;Receiver;Off;Off;Off
54751;2,4224966;ALERT;On;Receiver;Off;Off;Off
54752;2,4224966;ALERT;On;Receiver;Off;Off;Off
54753;2,4224966;ALERT;On;Receiver;Off;Off;Off
54754;2,4224966;ALERT;On;Receiver;Off;Off;Off
54755;2,4224966;ALERT;On;Receiver;Off;Off;Off
54756;2,4224966;ALERT;On;Receiver;Off;Off;Off
54757;2,4224966;ALERT;On;Receiver;Off;Off;Off
54758;2,4224966;ALERT;On;Receiver;Off;Off;Off
54759;2,4224966;ALERT;On;Receiver;Off;Off;Off
54760;2,4224966;ALERT;On;Receiver;Off;Off;Off
54761;2,4224966;ALERT;On;Receiver;Off;Off;Off
54762;2,4224966;ALERT;On;Receiver;Off;Off;Off
54763;2,4224966;ALERT;On;Receiver;Off;Off;Off
54764;2,4224966;ALERT;On;Receiver;Off;Off;Off
54765;2,4224966;ALERT;On;Receiver;Off;Off;Off
54766;2,4224966;ALERT;On;Receiver;Off;Off;Off
54767;2,4224966;ALERT;On;Receiver;Off;Off;Off
54768;2,4224966;ALERT;On;Receiver;Off;Off;Off
54769;2,4224966;ALERT;On;Receiver;Off;Off;Off
54770;2,4224966;ALERT;On;Receiver;Off;Off;Off
54771;2,4224966;ALERT;On;Receiver;Off;Off;Off
54772;2,4224966;ALERT;On;Receiver;Off;Off;Off
54773;2,4224966;ALERT;On;Receiver;Off;Off;Off
54774;2,4224966;ALERT;On;Receiver;Off;Off;Off
54775;2,4224966;ALERT;On;Receiver;Off;Off;Off
54776;2,4224966;ALERT;On;Receiver;Off;Off;Off
54777;2,4224966;ALERT;On;Receiver;Off;Off;Off
54778;2,4224966;ALERT;On;Receiver;Off;Off;Off
54779;2,4224966;ALERT;On;Receiver;Off;Off;Off
54780;2,4224966;ALERT;On;Receiver;Off;Off;Off
54781;2,4224966;ALERT;On;Receiver;Off;Off;Off
54782;2,4224966;ALERT;On;Receiver;Off;Off;Off
54783;2,4224966;ALERT;On;Receiver;Off;Off;Off
54784;2,4224966;ALERT;On;Receiver;Off;Off;Off
54785;2,4224966;ALERT;On;Receiver;Off;Off;Off
54786;2,4224966;ALERT;On;Receiver;Off;Off;Off
54787;2,4224966;ALERT;On;Receiver;Off;Off;Off
54788;2,4224966;ALERT;On;Receiver;Off;Off;Off
54789;2,4224966;ALERT;On;Receiver;Off;Off;Off
54790;2,4224966;ALERT;On;Receiver;Off;Off;Off
54791;2,4224966;ALERT;On;Receiver;Off;Off;Off
54792;2,4224966;ALERT;On;Receiver;Off;Off;Off
54793;2,4224966;ALERT;On;Receiver;Off;Off;Off
54794;2,4224966;ALERT;On;Receiver;Off;Off;Off
54795;2,4224966;ALERT;On;Receiver;Off;Off;Off
54796;2,4224966;ALERT;On;Receiver;Off;Off;Off
54797;2,4224966;ALERT;On;Receiver;Off;Off;Off
54798;2,4224966;ALERT;On;Receiver;Off;Off;Off
54799;2,4224966;ALERT;On;Receiver;Off;Off;Off
54800;2,4224966;ALERT;On;Receiver;Off;Off;Off
54801;2,4224966;ALERT;On;Receiver;Off;Off;Off
54802;2,4224966;ALERT;On;Receiver;Off;Off;Off
54803;2,4224966;ALERT;On;Receiver;Off;Off;Off
54804;2,4224966;ALERT;On;Receiver;Off;Off;Off
54805;2,4224966;ALERT;On;Receiver;Off;Off;Off
54806;2,4224966;ALERT;On;Receiver;Off;Off;Off
54807;2,4224966;ALERT;On;Receiver;Off;Off;Off
54808;2,4224966;ALERT;On;Receiver;Off;Off;Off
54809;2,4224966;ALERT;On;Receiver;Off;Off;Off
54810;2,4224966;ALERT;On;Receiver;Off;Off;Off
54811;2,4224966;ALERT;On;Receiver;Off;Off;Off
54812;2,4224966;ALERT;On;Receiver;Off;Off;Off
54813;2,4224966;ALERT;On;Receiver;Off;Off;Off
54814;2,4224966;ALERT;On;Receiver;Off;Off;Off
54815;2,4224966;ALERT;On;Receiver;Off;Off;Off
54816;2,4224966;ALERT;On;Receiver;Off;Off;Off
54817;2,4224966;ALERT;On;Receiver;Off;Off;Off
54818;2,4224966;ALERT;On;Receiver;Off;Off;Off
54819;2,4224966;ALERT;On;Receiver;Off;Off;Off
54820;2,4224966;ALERT;On;Receiver;Off;Off;Off
54821;2,4224966;ALERT;On;Receiver;Off;Off;Off
54822;2,4224966;ALERT;On;Receiver;Off;Off;Off
54823;2,4224966;ALERT;On;Receiver;Off;Off;Off
54824;2,4224966;ALERT;On;Receiver;Off;Off;Off
54825;2,4224966;ALERT;On;Receiver;Off;Off;Off
54826;2,4224966;ALERT;On;Receiver;Off;Off;Off
54827;2,4224966;ALERT;On;Receiver;Off;Off;Off
54828;2,4224966;ALERT;On;Receiver;Off;Off;Off
54829;2,4224966;ALERT;On;Receiver;Off;Off;Off
54830;2,4224966;ALERT;On;Receiver;Off;Off;Off
54831;2,4224966;ALERT;On;Receiver;Off;Off;Off
54832;2,4224966;ALERT;On;Receiver;Off;Off;Off
54833;2,4224966;ALERT;On;Receiver;Off;Off;Off
54834;2,4224966;ALERT;On;Receiver;Off;Off;Off
54835;2,4224966;ALERT;On;Receiver;Off;Off;Off
54836;2,4224966;ALERT;On;Receiver;Off;Off;Off
54837;2,4224966;ALERT;On;Receiver;Off;Off;Off
54838;2,4224966;ALERT;On;Receiver;Off;Off;Off
54839;2,4224966;ALERT;On;Receiver;Off;Off;Off
54840;2,4224966;ALERT;On;Receiver;Off;Off;Off
54841;2,4224966;ALERT;On;Receiver;Off;Off;Off
54842;2,4224966;ALERT;On;Receiver;Off;Off;Off
54843;2,4224966;ALERT;On;Receiver;Off;Off;Off
54844;2,4224966;ALERT;On;Receiver;Off;Off;Off
54845;2,4224966;ALERT;On;Receiver;Off;Off;Off
54846;2,4224966;ALERT;On;Receiver;Off;Off;Off
54847;2,4224966;ALERT;On;Receiver;Off;Off;Off
54848;2,4224966;ALERT;On;Receiver;Off;Off;Off
54849;2,4224966;ALERT;On;Receiver;Off;Off;Off
54850;2,4224966;ALERT;On;Receiver;Off;Off;Off
54851;2,4224966;ALERT;On;Receiver;Off;Off;Off
54852;2,4224966;ALERT;On;Receiver;Off;Off;Off
54853;2,4224966;ALERT;On;Receiver;Off;Off;Off
54854;2,4224966;ALERT;On;Receiver;Off;Off;Off
54855;2,4224966;ALERT;On;Receiver;Off;Off;Off
54856;2,4224966;ALERT;On;Receiver;Off;Off;Off
54857;2,4224966;ALERT;On;Receiver;Off;Off;Off
54858;2,4224966;ALERT;On;Receiver;Off;Off;Off
54859;2,4224966;ALERT;On;Receiver;Off;Off;Off
54860;2,4224966;ALERT;On;Receiver;Off;Off;Off
54861;2,4224966;ALERT;On;Receiver;Off;Off;Off
54862;2,4224966;ALERT;On;Receiver;Off;Off;Off
54863;2,4224966;ALERT;On;Receiver;Off;Off;Off
54864;2,4224966;ALERT;On;Receiver;Off;Off;Off
54865;2,4224966;ALERT;On;Receiver;Off;Off;Off
54866;2,4224966;ALERT;On;Receiver;Off;Off;Off
54867;2,4224966;ALERT;On;Receiver;Off;Off;Off
54868;2,4224966;ALERT;On;Receiver;Off;Off;Off
54869;2,4224966;ALERT;On;Receiver;Off;Off;Off
54870;2,4224966;ALERT;On;Receiver;Off;Off;Off
54871;2,4224966;ALERT;On;Receiver;Off;Off;Off
54872;2,4224966;ALERT;On;Receiver;Off;Off;Off
54873;2,4224966;ALERT;On;Receiver;Off;Off;Off
54874;2,4224966;ALERT;On;Receiver;Off;Off;Off
54875;2,4224966;ALERT;On;Receiver;Off;Off;Off
54876;2,4224966;ALERT;On;Receiver;Off;Off;Off
54877;2,4224966;ALERT;On;Receiver;Off;Off;Off
54878;2,4224966;ALERT;On;Receiver;Off;Off;Off
54879;2,4224966;ALERT;On;Receiver;Off;Off;Off
54880;2,4224966;ALERT;On;Receiver;Off;Off;Off
54881;2,4224966;ALERT;On;Receiver;Off;Off;Off
54882;2,4224966;ALERT;On;Receiver;Off;Off;Off
54883;2,4224966;ALERT;On;Receiver;Off;Off;Off
54884;2,4224966;ALERT;On;Receiver;Off;Off;Off
54885;2,4224966;ALERT;On;Receiver;Off;Off;Off
54886;2,4224966;ALERT;On;Receiver;Off;Off;Off
54887;2,4224966;ALERT;On;Receiver;Off;Off;Off
54888;2,4224966;ALERT;On;Receiver;Off;Off;Off
54889;2,4224966;ALERT;On;Receiver;Off;Off;Off
54890;2,4224966;ALERT;On;Receiver;Off;Off;Off
54891;2,4224966;ALERT;On;Receiver;Off;Off;Off
54892;2,4224966;ALERT;On;Receiver;Off;Off;Off
54893;2,4224966;ALERT;On;Receiver;Off;Off;Off
54894;2,4224966;ALERT;On;Receiver;Off;Off;Off
54895;2,4224966;ALERT;On;Receiver;Off;Off;Off
54896;2,4224966;ALERT;On;Receiver;Off;Off;Off
54897;2,4224966;ALERT;On;Receiver;Off;Off;Off
54898;2,4224966;ALERT;On;Receiver;Off;Off;Off
54899;2,4224966;ALERT;On;Receiver;Off;Off;Off
54900;2,4224966;ALERT;On;Receiver;Off;Off;Off
54901;2,4224966;ALERT;On;Receiver;Off;Off;Off
54902;2,4224966;ALERT;On;Receiver;Off;Off;Off
54903;2,4224966;ALERT;On;Receiver;Off;Off;Off
54904;2,4224966;ALERT;On;Receiver;Off;Off;Off
54905;2,4224966;ALERT;On;Receiver;Off;Off;Off
54906;2,4224966;ALERT;On;Receiver;Off;Off;Off
54907;2,4224966;ALERT;On;Receiver;Off;Off;Off
54908;2,4224966;ALERT;On;Receiver;Off;Off;Off
54909;2,4224966;ALERT;On;Receiver;Off;Off;Off
54910;2,4224966;ALERT;On;Receiver;Off;Off;Off
54911;2,4224966;ALERT;On;Receiver;Off;Off;Off
54912;2,4224966;ALERT;On;Receiver;Off;Off;Off
54913;2,4224966;ALERT;On;Receiver;Off;Off;Off
54914;2,4224966;ALERT;On;Receiver;Off;Off;Off
54915;2,4224966;ALERT;On;Receiver;Off;Off;Off
54916;2,4224966;ALERT;On;Receiver;Off;Off;Off
54917;2,4224966;ALERT;On;Receiver;Off;Off;Off
54918;2,4224966;ALERT;On;Receiver;Off;Off;Off
54919;2,4224966;ALERT;On;Receiver;Off;Off;Off
54920;2,4224966;ALERT;On;Receiver;Off;Off;Off
54921;2,4224966;ALERT;On;Receiver;Off;Off;Off
54922;2,4224966;ALERT;On;Receiver;Off;Off;Off
54923;2,4224966;ALERT;On;Receiver;Off;Off;Off
54924;2,4224966;ALERT;On;Receiver;Off;Off;Off
54925;2,4224966;ALERT;On;Receiver;Off;Off;Off
54926;2,4224966;ALERT;On;Receiver;Off;Off;Off
54927;2,4224966;ALERT;On;Receiver;Off;Off;Off
54928;2,4224966;ALERT;On;Receiver;Off;Off;Off
54929;2,4224966;ALERT;On;Receiver;Off;Off;Off
54930;2,4224966;ALERT;On;Receiver;Off;Off;Off
54931;2,4224966;ALERT;On;Receiver;Off;Off;Off
54932;2,4224966;ALERT;On;Receiver;Off;Off;Off
54933;2,4224966;ALERT;On;Receiver;Off;Off;Off
54934;2,4224966;ALERT;On;Receiver;Off;Off;Off
54935;2,4224966;ALERT;On;Receiver;Off;Off;Off
54936;2,4224966;ALERT;On;Receiver;Off;Off;Off
54937;2,4224966;ALERT;On;Receiver;Off;Off;Off
54938;2,4224966;ALERT;On;Receiver;Off;Off;Off
54939;2,4224966;ALERT;On;Receiver;Off;Off;Off
54940;2,4224966;ALERT;On;Receiver;Off;Off;Off
54941;2,4224966;ALERT;On;Receiver;Off;Off;Off
54942;2,4224966;ALERT;On;Receiver;Off;Off;Off
54943;2,4224966;ALERT;On;Receiver;Off;Off;Off
54944;2,4224966;ALERT;On;Receiver;Off;Off;Off
54945;2,4224966;ALERT;On;Receiver;Off;Off;Off
54946;2,4224966;ALERT;On;Receiver;Off;Off;Off
54947;2,4224966;ALERT;On;Receiver;Off;Off;Off
54948;2,4224966;ALERT;On;Receiver;Off;Off;Off
54949;2,4224966;ALERT;On;Receiver;Off;Off;Off
54950;2,4224966;ALERT;On;Receiver;Off;Off;Off
54951;2,4224966;ALERT;On;Receiver;Off;Off;Off
54952;2,4224966;ALERT;On;Receiver;Off;Off;Off
54953;2,4224966;ALERT;On;Receiver;Off;Off;Off
54954;2,4224966;ALERT;On;Receiver;Off;Off;Off
54955;2,4224966;ALERT;On;Receiver;Off;Off;Off
54956;2,4224966;ALERT;On;Receiver;Off;Off;Off
54957;2,4224966;ALERT;On;Receiver;Off;Off;Off
54958;2,4224966;ALERT;On;Receiver;Off;Off;Off
54959;2,4224966;ALERT;On;Receiver;Off;Off;Off
54960;2,4224966;ALERT;On;Receiver;Off;Off;Off
54961;2,4224966;ALERT;On;Receiver;Off;Off;Off
54962;2,4224966;ALERT;On;Receiver;Off;Off;Off
54963;2,4224966;ALERT;On;Receiver;Off;Off;Off
54964;2,4224966;ALERT;On;Receiver;Off;Off;Off
54965;2,4224966;ALERT;On;Receiver;Off;Off;Off
54966;2,4224966;ALERT;On;Receiver;Off;Off;Off
54967;2,4224966;ALERT;On;Receiver;Off;Off;Off
54968;2,4224966;ALERT;On;Receiver;Off;Off;Off
54969;2,4224966;ALERT;On;Receiver;Off;Off;Off
54970;2,4224966;ALERT;On;Receiver;Off;Off;Off
54971;2,4224966;ALERT;On;Receiver;Off;Off;Off
54972;2,4224966;ALERT;On;Receiver;Off;Off;Off
54973;2,4224966;ALERT;On;Receiver;Off;Off;Off
54974;2,4224966;ALERT;On;Receiver;Off;Off;Off
54975;2,4224966;ALERT;On;Receiver;Off;Off;Off
54976;2,4224966;ALERT;On;Receiver;Off;Off;Off
54977;2,4224966;ALERT;On;Receiver;Off;Off;Off
54978;2,4224966;ALERT;On;Receiver;Off;Off;Off
54979;2,4224966;ALERT;On;Receiver;Off;Off;Off
54980;2,4224966;ALERT;On;Receiver;Off;Off;Off
54981;2,4224966;ALERT;On;Receiver;Off;Off;Off
54982;2,4224966;ALERT;On;Receiver;Off;Off;Off
54983;2,4224966;ALERT;On;Receiver;Off;Off;Off
54984;2,4224966;ALERT;On;Receiver;Off;Off;Off
54985;2,4224966;ALERT;On;Receiver;Off;Off;Off
54986;2,4224966;ALERT;On;Receiver;Off;Off;Off
54987;2,4224966;ALERT;On;Receiver;Off;Off;Off
54988;2,4224966;ALERT;On;Receiver;Off;Off;Off
54989;2,4224966;ALERT;On;Receiver;Off;Off;Off
54990;2,4224966;ALERT;On;Receiver;Off;Off;Off
54991;2,4224966;ALERT;On;Receiver;Off;Off;Off
54992;2,4224966;ALERT;On;Receiver;Off;Off;Off
54993;2,4224966;ALERT;On;Receiver;Off;Off;Off
54994;2,4224966;ALERT;On;Receiver;Off;Off;Off
54995;2,4224966;ALERT;On;Receiver;Off;Off;Off
54996;2,4224966;ALERT;On;Receiver;Off;Off;Off
54997;2,4224966;ALERT;On;Receiver;Off;Off;Off
54998;2,4224966;ALERT;On;Receiver;Off;Off;Off
54999;2,4224966;ALERT;On;Receiver;Off;Off;Off
55000;2,4224966;ALERT;On;Receiver;Off;Off;Off
55001;2,4224966;ALERT;On;Receiver;Off;Off;Off
55002;2,4224966;ALERT;On;Receiver;Off;Off;Off
55003;2,4224966;ALERT;On;Receiver;Off;Off;Off
55004;2,4224966;ALERT;On;Receiver;Off;Off;Off
55005;2,4224966;ALERT;On;Receiver;Off;Off;Off
55006;2,4224966;ALERT;On;Receiver;Off;Off;Off
55007;2,4224966;ALERT;On;Receiver;Off;Off;Off
55008;2,4224966;ALERT;On;Receiver;Off;Off;Off
55009;2,4224966;ALERT;On;Receiver;Off;Off;Off
55010;2,4224966;ALERT;On;Receiver;Off;Off;Off
55011;2,4224966;ALERT;On;Receiver;Off;Off;Off
55012;2,4224966;ALERT;On;Receiver;Off;Off;Off
55013;2,4224966;ALERT;On;Receiver;Off;Off;Off
55014;2,4224966;ALERT;On;Receiver;Off;Off;Off
55015;2,4224966;ALERT;On;Receiver;Off;Off;Off
55016;2,4224966;ALERT;On;Receiver;Off;Off;Off
55017;2,4224966;ALERT;On;Receiver;Off;Off;Off
55018;2,4224966;ALERT;On;Receiver;Off;Off;Off
55019;2,4224966;ALERT;On;Receiver;Off;Off;Off
55020;2,4224966;ALERT;On;Receiver;Off;Off;Off
55021;2,4224966;ALERT;On;Receiver;Off;Off;Off
55022;2,4224966;ALERT;On;Receiver;Off;Off;Off
55023;2,4219933;ALERT;On;Receiver;Off;Off;Off
55024;2,42149;ALERT;On;Receiver;Off;Off;Off
55025;2,4209867;ALERT;On;Receiver;Off;Off;Off
55026;2,4204834;ALERT;On;Receiver;Off;Off;Off
55027;2,41998;ALERT;On;Receiver;Off;Off;Off
55028;2,4194767;ALERT;On;Receiver;Off;Off;Off
55029;2,4189734;ALERT;On;Receiver;Off;Off;Off
55030;2,41847;ALERT;On;Receiver;Off;Off;Off
55031;2,4179666;ALERT;On;Receiver;Off;Off;Off
55032;2,4174633;ALERT;On;Receiver;Off;Off;Off
55033;2,41696;ALERT;On;Receiver;Off;Off;Off
55034;2,4164567;ALERT;On;Receiver;Off;Off;Off
55035;2,4159534;ALERT;On;Receiver;Off;Off;Off
55036;2,41545;ALERT;On;Receiver;Off;Off;Off
55037;2,4149466;ALERT;On;Receiver;Off;Off;Off
55038;2,4144433;ALERT;On;Receiver;Off;Off;Off
55039;2,41394;ALERT;On;Receiver;Off;Off;Off
55040;2,4134367;ALERT;On;Receiver;Off;Off;Off
55041;2,4129333;ALERT;On;Receiver;Off;Off;Off
55042;2,41243;ALERT;On;Receiver;Off;Off;Off
55043;2,4119267;ALERT;On;Receiver;Off;Off;Off
55044;2,4114234;ALERT;On;Receiver;Off;Off;Off
55045;2,41092;ALERT;On;Receiver;Off;Off;Off
55046;2,4104166;ALERT;On;Receiver;Off;Off;Off
55047;2,4099133;ALERT;On;Receiver;Off;Off;Off
55048;2,40941;ALERT;On;Receiver;Off;Off;Off
55049;2,4089067;ALERT;On;Receiver;Off;Off;Off
55050;2,4084034;ALERT;On;Receiver;Off;Off;Off
55051;2,4079;ALERT;On;Receiver;Off;Off;Off
55052;2,4073966;ALERT;On;Receiver;Off;Off;Off
55053;2,4068933;ALERT;On;Receiver;Off;Off;Off
55054;2,40639;ALERT;On;Receiver;Off;Off;Off
55055;2,4058867;ALERT;On;Receiver;Off;Off;Off
55056;2,4053833;ALERT;On;Receiver;Off;Off;Off
55057;2,40488;ALERT;On;Receiver;Off;Off;Off
55058;2,4043767;ALERT;On;Receiver;Off;Off;Off
55059;2,4038734;ALERT;On;Receiver;Off;Off;Off
55060;2,40337;ALERT;On;Receiver;Off;Off;Off
55061;2,4028666;ALERT;On;Receiver;Off;Off;Off
55062;2,4023633;ALERT;On;Receiver;Off;Off;Off
55063;2,40186;ALERT;On;Receiver;Off;Off;Off
55064;2,4013567;ALERT;On;Receiver;Off;Off;Off
55065;2,4008534;ALERT;On;Receiver;Off;Off;Off
55066;2,40035;ALERT;On;Receiver;Off;Off;Off
55067;2,3998466;ALERT;On;Receiver;Off;Off;Off
55068;2,3993433;ALERT;On;Receiver;Off;Off;Off
55069;2,39884;ALERT;On;Receiver;Off;Off;Off
55070;2,3983366;ALERT;On;Receiver;Off;Off;Off
55071;2,3978333;ALERT;On;Receiver;Off;Off;Off
55072;2,39733;ALERT;On;Receiver;Off;Off;Off
55073;2,3968267;ALERT;On;Receiver;Off;Off;Off
55074;2,3963234;ALERT;On;Receiver;Off;Off;Off
55075;2,39582;ALERT;On;Receiver;Off;Off;Off
55076;2,3953166;ALERT;On;Receiver;Off;Off;Off
55077;2,3948133;ALERT;On;Receiver;Off;Off;Off
55078;2,39431;ALERT;On;Receiver;Off;Off;Off
55079;2,3938067;ALERT;On;Receiver;Off;Off;Off
55080;2,3933034;ALERT;On;Receiver;Off;Off;Off
55081;2,3928;ALERT;On;Receiver;Off;Off;Off
55082;2,3922966;ALERT;On;Receiver;Off;Off;Off
55083;2,3917933;ALERT;On;Receiver;Off;Off;Off
55084;2,39129;ALERT;On;Receiver;Off;Off;Off
55085;2,3907866;ALERT;On;Receiver;Off;Off;Off
55086;2,3902833;ALERT;On;Receiver;Off;Off;Off
55087;2,38978;ALERT;On;Receiver;Off;Off;Off
55088;2,3892767;ALERT;On;Receiver;Off;Off;Off
55089;2,3887734;ALERT;On;Receiver;Off;Off;Off
55090;2,38827;ALERT;On;Receiver;Off;Off;Off
55091;2,3877666;ALERT;On;Receiver;Off;Off;Off
55092;2,3872633;ALERT;On;Receiver;Off;Off;Off
55093;2,38676;ALERT;On;Receiver;Off;Off;Off
55094;2,3862567;ALERT;On;Receiver;Off;Off;Off
55095;2,3857534;ALERT;On;Receiver;Off;Off;Off
55096;2,38525;ALERT;On;Receiver;Off;Off;Off
